Data_merged,value,forecast,Godzina,Dzień tygodnia_merged,Maksymalna temperatura dobowa [°C],Minimalna temperatura dobowa [°C],Średnia temperatura dobowa [°C],Temperatura minimalna przy gruncie [°C],Suma dobowa opadu [mm],Rodzaj opadu [S/W/ ],Wysokość pokrywy śnieżnej [cm],Równoważnik wodny śniegu  [mm/cm],Usłonecznienie [godziny],Czas trwania opadu deszczu [godziny],Czas trwania opadu śniegu [godziny],Czas trwania opadu deszczu ze śniegiem [godziny],Czas trwania gradu [godziny],Czas trwania mgły [godziny],Czas trwania zamglenia  [godziny],Czas trwania sadzi [godziny],Czas trwania gołoledzi [godziny],Czas trwania zamieci śnieżnej niskiej [godziny],Czas trwania zamieci śnieżnej wysokiej [godziny],Czas trwania zmętnienia [godziny],Czas trwania wiatru >=10m/s [godziny],Czas trwania wiatru >15m/s [godziny],Czas trwania burzy  [godziny],Czas trwania rosy  [godziny],Czas trwania szronu [godziny],Wystąpienie pokrywy śnieżnej  [0/1],Wystąpienie błyskawicy  [0/1],Stan gruntu [Z/R],Izoterma dolna  [cm],Izoterma górna [cm],Aktynometria  [J/cm2],Data_combined,Dzień tygodnia_combined,Data,Temperatura,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Dzień wolny,sun
2024-08-17 06:00:00,14011.228,14000.0,6,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 06:00:00,24.3,15.2,57.0,0.0,,130.0,3.6,11.1,1013.4,,1.0,1.0,1.0
2024-08-17 07:00:00,15438.054,15425.0,7,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 07:00:00,26.9,15.6,50.0,0.0,,150.0,3.6,13.0,1013.2,,1.0,1.0,1.0
2024-08-17 08:00:00,16564.5435,16700.0,8,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 08:00:00,28.9,14.7,42.0,0.0,,220.0,3.6,14.8,1013.1,,2.0,1.0,1.0
2024-08-17 09:00:00,17333.1385,18100.0,9,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 09:00:00,30.6,14.3,37.0,0.0,,290.0,10.8,16.7,1012.8,,2.0,1.0,1.0
2024-08-17 10:00:00,17624.0735,18375.0,10,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 10:00:00,31.3,14.9,37.0,0.0,,320.0,10.8,18.5,1012.4,,2.0,1.0,1.0
2024-08-17 11:00:00,17486.194,18400.0,11,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 11:00:00,31.4,13.7,34.0,0.0,,160.0,7.2,20.4,1011.8,,2.0,1.0,1.0
2024-08-17 12:00:00,17361.7715,18400.0,12,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 12:00:00,31.9,13.6,33.0,0.0,,260.0,7.2,20.4,1011.2,,2.0,1.0,1.0
2024-08-17 13:00:00,17462.773,18400.0,13,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 13:00:00,33.0,13.6,31.0,0.0,,300.0,10.8,20.4,1010.7,,2.0,1.0,1.0
2024-08-17 14:00:00,17384.305,18225.0,14,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 14:00:00,32.7,12.9,30.0,0.0,,340.0,10.8,20.4,1010.4,,2.0,1.0,1.0
2024-08-17 15:00:00,17236.5715,18025.0,15,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 15:00:00,32.5,12.7,30.0,0.0,,300.0,7.2,20.4,1010.0,,2.0,1.0,1.0
2024-08-17 16:00:00,17537.8205,17800.0,16,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 16:00:00,31.1,12.9,33.0,0.0,,290.0,7.2,14.8,1010.0,,2.0,1.0,1.0
2024-08-17 17:00:00,17564.9295,17800.0,17,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 17:00:00,31.2,12.1,31.0,0.0,,310.0,7.2,14.8,1010.1,,2.0,1.0,1.0
2024-08-17 18:00:00,17369.708,17800.0,18,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 18:00:00,28.1,15.7,47.0,0.1,,180.0,3.6,13.0,1010.5,,3.0,1.0,0.0
2024-08-17 19:00:00,17330.0685,17850.0,19,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 19:00:00,27.0,16.6,53.0,0.0,,240.0,7.2,11.1,1010.5,,2.0,1.0,0.0
2024-08-17 20:00:00,17472.4435,18050.0,20,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 20:00:00,25.4,16.0,56.0,0.0,,270.0,7.2,13.0,1010.7,,2.0,1.0,0.0
2024-08-17 21:00:00,16736.749,17100.0,21,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 21:00:00,24.5,16.2,60.0,0.0,,290.0,7.2,11.1,1010.4,,2.0,1.0,0.0
2024-08-17 22:00:00,15688.4685,15800.0,22,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 22:00:00,24.1,16.4,62.0,0.0,,230.0,3.6,14.8,1010.4,,2.0,1.0,0.0
2024-08-17 23:00:00,14505.842,14425.0,23,Saturday,22.8,18.4,20.1,17.8,8.6,W,,,0.6,,,,,,,,,,,,,,,,,,,R,,,,2024-08-17,Saturday,2024-08-17 23:00:00,21.9,16.6,72.0,0.0,,150.0,3.6,13.0,1010.1,,2.0,1.0,0.0
2024-08-18 00:00:00,13446.2745,13375.0,0,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 00:00:00,22.0,16.7,72.0,0.0,,120.0,7.2,13.0,1010.1,,3.0,1.0,0.0
2024-08-18 01:00:00,12847.333,12900.0,1,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 01:00:00,21.4,16.8,75.0,0.0,,200.0,3.6,13.0,1009.7,,2.0,1.0,0.0
2024-08-18 02:00:00,12594.216,12500.0,2,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 02:00:00,20.5,17.1,81.0,0.0,,320.0,3.6,13.0,1009.8,,2.0,1.0,0.0
2024-08-18 03:00:00,12383.282,12275.0,3,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 03:00:00,20.8,17.0,79.0,0.0,,160.0,3.6,13.0,1009.6,,3.0,1.0,0.0
2024-08-18 04:00:00,12286.7495,12150.0,4,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 04:00:00,20.8,17.4,81.0,0.0,,120.0,7.2,14.8,1009.5,,3.0,1.0,1.0
2024-08-18 05:00:00,12095.891,11625.0,5,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 05:00:00,21.3,17.7,80.0,0.0,,90.0,7.2,14.8,1009.5,,3.0,1.0,1.0
2024-08-18 06:00:00,12497.0485,12175.0,6,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 06:00:00,23.2,17.9,72.0,0.0,,140.0,7.2,14.8,1009.5,,3.0,1.0,1.0
2024-08-18 07:00:00,13334.0905,13375.0,7,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 07:00:00,26.1,17.7,60.0,0.0,,120.0,7.2,16.7,1009.3,,2.0,1.0,1.0
2024-08-18 08:00:00,14276.4745,14500.0,8,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 08:00:00,27.9,18.3,56.0,0.0,,120.0,7.2,18.5,1009.1,,2.0,1.0,1.0
2024-08-18 09:00:00,15014.4625,15175.0,9,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 09:00:00,29.0,18.2,52.0,0.0,,100.0,7.2,18.5,1008.9,,2.0,1.0,1.0
2024-08-18 10:00:00,15279.196,15325.0,10,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 10:00:00,29.7,17.5,48.0,0.0,,90.0,14.4,18.5,1008.4,,2.0,1.0,1.0
2024-08-18 11:00:00,15358.9895,15350.0,11,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 11:00:00,30.0,17.1,46.0,0.0,,110.0,18.0,20.4,1008.1,,2.0,1.0,1.0
2024-08-18 12:00:00,15601.125,15500.0,12,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 12:00:00,29.7,18.5,51.0,0.0,,150.0,7.2,22.2,1007.5,,4.0,1.0,1.0
2024-08-18 13:00:00,15739.5065,15500.0,13,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 13:00:00,29.0,16.6,47.0,0.0,,160.0,10.8,24.1,1007.4,,25.0,1.0,1.0
2024-08-18 14:00:00,15812.178,15575.0,14,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 14:00:00,29.7,17.9,49.0,1.6,,170.0,7.2,22.2,1007.1,,25.0,1.0,1.0
2024-08-18 15:00:00,15429.4895,15925.0,15,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 15:00:00,31.2,17.1,43.0,0.4,,160.0,10.8,22.2,1006.5,,25.0,1.0,1.0
2024-08-18 16:00:00,15815.417,16225.0,16,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 16:00:00,29.9,17.0,46.0,0.3,,160.0,7.2,18.5,1006.3,,25.0,1.0,1.0
2024-08-18 17:00:00,16110.4035,16525.0,17,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 17:00:00,27.9,18.3,56.0,0.7,,300.0,3.6,18.5,1006.4,,25.0,1.0,1.0
2024-08-18 18:00:00,16314.2045,16750.0,18,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 18:00:00,26.9,17.7,57.0,0.0,,110.0,14.4,18.5,1007.0,,3.0,1.0,0.0
2024-08-18 19:00:00,16512.207000000002,16800.0,19,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 19:00:00,25.9,17.5,60.0,0.0,,150.0,3.6,16.7,1007.1,,25.0,1.0,0.0
2024-08-18 20:00:00,17039.3525,17025.0,20,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 20:00:00,24.8,17.8,65.0,0.0,,130.0,7.2,14.8,1007.6,,25.0,1.0,0.0
2024-08-18 21:00:00,16442.536,16575.0,21,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 21:00:00,23.3,18.0,72.0,0.0,,110.0,7.2,14.8,1007.7,,25.0,1.0,0.0
2024-08-18 22:00:00,15453.168,15625.0,22,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 22:00:00,21.7,18.3,81.0,0.0,,100.0,10.8,13.0,1007.8,,3.0,1.0,0.0
2024-08-18 23:00:00,14241.19,14475.0,23,Sunday,22.4,15.9,19.2,15.6,,,,,1.0,,,,,,,,,,,,,,,,,,,R,,,,2024-08-18,Sunday,2024-08-18 23:00:00,21.5,17.7,79.0,0.0,,130.0,7.2,13.0,1007.8,,3.0,1.0,0.0
2024-08-19 00:00:00,13431.1115,13400.0,0,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 00:00:00,20.8,17.8,83.0,0.0,,130.0,3.6,13.0,1007.9,,3.0,0.0,0.0
2024-08-19 01:00:00,12951.2035,12975.0,1,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 01:00:00,20.1,17.9,87.0,0.0,,110.0,7.2,11.1,1007.6,,3.0,0.0,0.0
2024-08-19 02:00:00,12785.923,12800.0,2,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 02:00:00,20.0,17.6,86.0,0.0,,110.0,7.2,13.0,1007.9,,3.0,0.0,0.0
2024-08-19 03:00:00,12811.455000000002,12800.0,3,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 03:00:00,19.9,17.9,88.0,0.0,,120.0,7.2,14.8,1007.5,,3.0,0.0,0.0
2024-08-19 04:00:00,13195.819,13025.0,4,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 04:00:00,19.4,17.5,89.0,0.0,,210.0,3.6,11.1,1007.8,,2.0,0.0,1.0
2024-08-19 05:00:00,13818.0225,13700.0,5,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 05:00:00,20.8,18.4,86.0,0.0,,150.0,3.6,13.0,1008.6,,3.0,0.0,1.0
2024-08-19 06:00:00,16558.521999999997,16425.0,6,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 06:00:00,23.4,18.9,76.0,0.0,,90.0,3.6,14.8,1008.6,,3.0,0.0,1.0
2024-08-19 07:00:00,18545.9075,18350.0,7,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 07:00:00,25.7,18.6,65.0,0.0,,20.0,7.2,16.7,1009.2,,18.0,0.0,1.0
2024-08-19 08:00:00,19795.067000000003,19625.0,8,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 08:00:00,27.1,18.9,61.0,0.0,,10.0,7.2,18.5,1009.3,,18.0,0.0,1.0
2024-08-19 09:00:00,20430.332,20000.0,9,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 09:00:00,27.6,18.9,59.0,0.2,,20.0,7.2,20.4,1009.8,,18.0,0.0,1.0
2024-08-19 10:00:00,20464.3455,19975.0,10,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 10:00:00,29.4,18.8,53.0,0.3,,60.0,7.2,18.5,1009.7,,18.0,0.0,1.0
2024-08-19 11:00:00,20727.6525,20125.0,11,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 11:00:00,28.5,18.6,55.0,0.3,,80.0,10.8,22.2,1009.7,,18.0,0.0,1.0
2024-08-19 12:00:00,20804.119,20250.0,12,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 12:00:00,20.2,18.7,91.0,0.2,,260.0,32.4,25.9,1012.1,,25.0,0.0,1.0
2024-08-19 13:00:00,20770.399,20100.0,13,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 13:00:00,22.9,21.0,89.0,7.9,,310.0,14.4,25.9,1011.6,,25.0,0.0,1.0
2024-08-19 14:00:00,20007.057500000003,19575.0,14,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 14:00:00,23.8,20.1,80.0,0.9,,340.0,25.2,25.9,1012.0,,25.0,0.0,1.0
2024-08-19 15:00:00,20180.217,19600.0,15,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 15:00:00,23.8,20.3,81.0,0.4,,360.0,18.0,27.8,1012.4,,25.0,0.0,1.0
2024-08-19 16:00:00,20119.875,19600.0,16,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 16:00:00,22.8,20.0,84.0,0.9,,10.0,14.4,29.6,1012.5,,25.0,0.0,1.0
2024-08-19 17:00:00,19908.786,19500.0,17,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 17:00:00,21.9,19.5,86.0,3.8,,350.0,21.6,29.6,1013.2,,25.0,0.0,1.0
2024-08-19 18:00:00,19844.936,19500.0,18,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 18:00:00,21.5,18.5,83.0,5.7,,10.0,21.6,27.8,1014.1,,4.0,0.0,0.0
2024-08-19 19:00:00,20036.2775,19550.0,19,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 19:00:00,20.6,18.2,86.0,2.9,,350.0,25.2,29.6,1014.9,,25.0,0.0,0.0
2024-08-19 20:00:00,20258.167,19800.0,20,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 20:00:00,19.3,17.6,90.0,1.2,,350.0,18.0,27.8,1015.4,,25.0,0.0,0.0
2024-08-19 21:00:00,19015.736,18800.0,21,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 21:00:00,17.1,16.0,93.0,0.2,,350.0,21.6,27.8,1016.3,,18.0,0.0,0.0
2024-08-19 22:00:00,17542.282,17350.0,22,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 22:00:00,16.3,15.8,97.0,2.4,,10.0,14.4,37.0,1016.5,,18.0,0.0,0.0
2024-08-19 23:00:00,16271.549,15950.0,23,Monday,21.9,17.7,19.1,16.6,,,,,11.9,,,,,,,,,,,,,,,,,,,R,,,,2024-08-19,Monday,2024-08-19 23:00:00,16.3,16.0,98.0,3.0,,340.0,14.4,33.3,1016.3,,18.0,0.0,0.0
2024-08-20 00:00:00,15265.726,14900.0,0,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 00:00:00,16.5,16.2,98.0,0.8,,310.0,14.4,29.6,1016.0,,17.0,0.0,0.0
2024-08-20 01:00:00,14670.6255,14300.0,1,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 01:00:00,16.5,15.9,96.0,0.5,,320.0,10.8,27.8,1015.8,,8.0,0.0,0.0
2024-08-20 02:00:00,14469.801,14100.0,2,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 02:00:00,16.2,15.7,97.0,0.0,,300.0,7.2,29.6,1015.9,,8.0,0.0,0.0
2024-08-20 03:00:00,14458.026,14100.0,3,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 03:00:00,16.0,15.2,95.0,0.0,,320.0,10.8,27.8,1015.9,,7.0,0.0,0.0
2024-08-20 04:00:00,14776.017,14200.0,4,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 04:00:00,16.0,15.0,94.0,0.0,,300.0,10.8,22.2,1016.0,,18.0,0.0,1.0
2024-08-20 05:00:00,15108.0705,14600.0,5,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 05:00:00,16.0,16.0,100.0,0.0,,310.0,13.0,24.1,1015.0,,18.0,0.0,1.0
2024-08-20 06:00:00,17438.4265,16950.0,6,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 06:00:00,16.5,15.4,93.0,0.0,,320.0,14.4,22.2,1015.9,,4.0,0.0,1.0
2024-08-20 07:00:00,19284.815,18875.0,7,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 07:00:00,16.9,15.4,91.0,0.0,,330.0,14.4,22.2,1016.1,,7.0,0.0,1.0
2024-08-20 08:00:00,20300.825,19825.0,8,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 08:00:00,16.8,15.5,92.0,0.0,,320.0,10.8,20.4,1016.5,,7.0,0.0,1.0
2024-08-20 09:00:00,20493.954,19825.0,9,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 09:00:00,17.4,16.1,92.0,0.0,,330.0,10.8,20.4,1016.4,,4.0,0.0,1.0
2024-08-20 10:00:00,20331.693,19475.0,10,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 10:00:00,17.8,16.7,93.0,0.0,,300.0,7.2,18.5,1016.1,,4.0,0.0,1.0
2024-08-20 11:00:00,20441.489,19500.0,11,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 11:00:00,18.3,16.8,91.0,0.0,,320.0,7.2,16.7,1016.1,,4.0,0.0,1.0
2024-08-20 12:00:00,20782.3245,19650.0,12,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 12:00:00,18.8,17.1,90.0,0.0,,290.0,7.2,16.7,1015.8,,4.0,0.0,1.0
2024-08-20 13:00:00,20631.2,19600.0,13,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 13:00:00,19.0,17.3,90.0,0.0,,320.0,3.6,16.7,1015.4,,3.0,0.0,1.0
2024-08-20 14:00:00,20342.044,19400.0,14,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 14:00:00,19.8,17.8,88.0,0.0,,310.0,7.2,14.8,1014.7,,3.0,0.0,1.0
2024-08-20 15:00:00,20306.108,19600.0,15,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 15:00:00,20.2,18.0,87.0,0.0,,280.0,3.6,13.0,1014.4,,3.0,0.0,1.0
2024-08-20 16:00:00,20246.3055,19600.0,16,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 16:00:00,20.4,18.2,87.0,0.0,,260.0,3.6,13.0,1014.0,,3.0,0.0,1.0
2024-08-20 17:00:00,20281.8945,19600.0,17,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 17:00:00,20.1,18.0,88.0,0.0,,180.0,3.6,13.0,1013.8,,3.0,0.0,1.0
2024-08-20 18:00:00,20258.624,19550.0,18,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 18:00:00,19.9,18.0,89.0,0.0,,150.0,7.2,11.1,1013.8,,4.0,0.0,0.0
2024-08-20 19:00:00,20373.033,19600.0,19,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 19:00:00,19.5,18.0,91.0,0.0,,170.0,3.6,11.1,1013.7,,3.0,0.0,0.0
2024-08-20 20:00:00,20640.652,20175.0,20,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 20:00:00,19.2,17.9,92.0,0.0,,170.0,3.6,9.3,1013.8,,2.0,0.0,0.0
2024-08-20 21:00:00,19322.3075,19225.0,21,Tuesday,22.2,10.9,17.2,10.3,0.6,W,,,12.4,,,,,,,,,,,,,,,,,,,R,,,,2024-08-20,Tuesday,2024-08-20 21:00:00,19.1,17.8,92.0,0.0,,200.0,3.6,9.3,1013.2,,2.0,0.0,0.0
